code	desc
34.03	reopening of recent thoracotomy site
34.04	insertion of intercostal catheter for drainage
34.06	thoracoscopic drainage of pleural cavity
34.09	other incision of pleura
34.1	incision of mediastinum
34.20	thoracoscopic pleural biopsy
34.21	transpleural thoracoscopy
34.22	mediastinoscopy
34.23	biopsy of chest wall
34.24	other pleural biopsy
34.25	closed [percutaneous] [needle] biopsy of mediastinum
34.26	open mediastinal biopsy
34.27	biopsy of diaphragm
34.3	excision or destruction of lesion or tissue of mediastinum
34.4	excision or destruction of lesion of chest wall
34.51	decortication of lung
34.52	thoracoscopic decortication of lung
34.59	other excision of pleura
34.6	scarification of pleura
34.71	suture of laceration of chest wall
34.72	closure of thoracostomy
34.73	closure of other fistula of thorax
34.79	other repair of chest wall
34.81	excision of lesion or tissue of diaphragm
34.82	suture of laceration of diaphragm
34.83	closure of fistula of diaphragm
34.84	other repair of diaphragm
34.91	thoracentesis
34.92	injection into thoracic cavity
34.93	repair of pleura
34.99	other operations on thorax
35.05	endovascular replacement of aortic valve
35.11	open heart valvuloplasty of aortic valve without replacement
35.12	open heart valvuloplasty of mitral valve without replacement
35.14	open heart valvuloplasty of tricuspid valve without replacement
35.21	open and other replacement of aortic valve with tissue graft
35.22	open and other replacement of aortic valve
35.23	open and other replacement of mitral valve with tissue graft
35.24	open and other replacement of mitral valve
35.25	open and other replacement of pulmonary valve with tissue graft
35.27	open and other replacement of tricuspid valve with tissue graft
35.28	open and other replacement of tricuspid valve
35.31	operations on papillary muscle
35.32	operations on chordae tendineae
35.33	annuloplasty
35.35	operations on trabeculae carneae cordis
35.39	operations on other structures adjacent to valves of heart
35.41	enlargement of existing atrial septal defect
35.42	creation of septal defect in heart
35.50	repair of unspecified septal defect of heart with prosthesis
35.51	repair of atrial septal defect with prosthesis, open technique
35.52	repair of atrial septal defect with prosthesis, closed technique
35.53	repair of ventricular septal defect with prosthesis, open technique
35.55	repair of ventricular septal defect with prosthesis, closed technique
35.61	repair of atrial septal defect with tissue graft
35.62	repair of ventricular septal defect with tissue graft
35.70	other and unspecified repair of unspecified septal defect of heart
35.71	other and unspecified repair of atrial septal defect
35.72	other and unspecified repair of ventricular septal defect
35.82	total repair of total anomalous pulmonary venous connection
35.91	interatrial transposition of venous return
35.93	creation of conduit between left ventricle and aorta
35.95	revision of corrective procedure on heart
35.96	percutaneous balloon valvuloplasty
35.98	other operations on septa of heart
35.99	other operations on valves of heart
36.01	removal of coronary artery obstruction and insertion of stent(s)
36.02	removal of coronary artery obstruction and insertion of stent(s)
36.03	open chest coronary artery angioplasty
36.04	intracoronary artery thrombolytic infusion
36.05	removal of coronary artery obstruction and insertion of stent(s)
36.06	insertion of non-drug-eluting coronary artery stent(s)
36.07	insertion of drug-eluting coronary artery stent(s)
36.09	other removal of coronary artery obstruction
36.11	(aorto)coronary bypass of one coronary artery
36.12	(aorto)coronary bypass of two coronary arteries
36.13	(aorto)coronary bypass of three coronary arteries
36.14	(aorto)coronary bypass of four or more coronary arteries
36.15	single internal mammary-coronary artery bypass
36.16	double internal mammary-coronary artery bypass
36.17	abdominal-coronary artery bypass
36.19	other bypass anastomosis for heart revascularization
36.2	heart revascularization by arterial implant
36.31	open chest transmyocardial revascularization
36.91	repair of aneurysm of coronary vessel
36.99	other operations on vessels of heart
37.0	pericardiocentesis
37.10	incision of heart, not otherwise specified
37.11	cardiotomy
37.12	pericardiotomy
37.20	noninvasive programmed electrical stimulation [nips]
37.21	right heart cardiac catheterization
37.22	left heart cardiac catheterization
37.23	combined right and left heart cardiac catheterization
37.24	biopsy of pericardium
37.25	biopsy of heart
37.26	catheter based invasive electrophysiologic testing
37.27	cardiac mapping
37.28	intracardiac echocardiography
37.29	other diagnostic procedures on heart and pericardium
37.31	pericardiectomy
37.32	excision of aneurysm of heart
37.33	excision or destruction of other lesion or tissue of heart, open approach
37.34	excision or destruction of other lesion or tissue of heart, endovascular approach
37.36	excision, destruction, or exclusion of left atrial appendage (laa)
37.4	repair of heart and pericardium
37.49	other repair of heart and pericardium
37.61	implant of pulsation balloon
37.62	insertion of temporary non-implantable extracorporeal circulatory assist device
37.63	repair of heart assist system
37.64	removal of external heart assist system(s) or device(s)
37.65	implant of single ventricular (extracorporeal) external heart assist system
37.66	insertion of implantable heart assist system
37.68	insertion of percutaneous external heart assist device
37.71	initial insertion of transvenous lead [electrode] into ventricle
37.72	initial insertion of transvenous leads [electrodes] into atrium and ventricle
37.73	initial insertion of transvenous lead [electrode] into atrium
37.74	insertion or replacement of epicardial lead [electrode] into epicardium
37.75	revision of lead [electrode]
37.76	replacement of transvenous atrial and/or ventricular lead(s) [electrode]
37.77	removal of lead(s) [electrode] without replacement
37.78	insertion of temporary transvenous pacemaker system
37.79	revision or relocation of cardiac device pocket
37.81	initial insertion of single-chamber device, not specified as rate responsive
37.82	initial insertion of single-chamber device, rate responsive
37.83	initial insertion of dual-chamber device
37.85	replacement of any type pacemaker device with single-chamber device, not specified as rate responsive
37.86	replacement of any type of pacemaker device with single-chamber device, rate responsive
37.87	replacement of any type pacemaker device with dual-chamber device
37.89	revision or removal of pacemaker device
37.90	insertion of left atrial appendage device
37.91	open chest cardiac massage
37.92	injection of therapeutic substance into heart
37.94	implantation or replacement of automatic cardioverter/defibrillator, total system [aicd]
37.95	implantation of automatic cardioverter/defibrillator lead(s) only
37.96	implantation of automatic cardioverter/defibrillator pulse generator only
37.97	replacement of automatic cardioverter/defibrillator lead(s) only
37.98	replacement of automatic cardioverter/defibrillator pulse generator only
37.99	other operations on heart and pericardium
38.01	incision of vessel, intracranial vessels
38.02	incision of vessel, other vessels of head and neck
38.03	incision of vessel, upper limb vessels
38.04	incision of vessel, aorta
38.05	incision of vessel, other thoracic vessels
38.06	incision of vessel, abdominal arteries
38.07	incision of vessel, abdominal veins
38.08	incision of vessel, lower limb arteries
38.09	incision of vessel, lower limb veins
38.12	endarterectomy, other vessels of head and neck
38.14	endarterectomy, aorta
38.15	endarterectomy, other thoracic vessels
38.16	endarterectomy, abdominal arteries
38.18	endarterectomy, lower limb arteries
38.21	biopsy of blood vessel
38.22	percutaneous angioscopy
38.29	other diagnostic procedures on blood vessels
38.33	resection of vessel with anastomosis, upper limb vessels
38.34	resection of vessel with anastomosis, aorta
38.35	resection of vessel with anastomosis, other thoracic vessels
38.36	resection of vessel with anastomosis, abdominal arteries
38.37	resection of vessel with anastomosis, abdominal veins
38.38	resection of vessel with anastomosis, lower limb arteries
38.42	resection of vessel with replacement, other vessels of head and neck
38.43	resection of vessel with replacement, upper limb vessels
38.44	resection of vessel with replacement, aorta, abdominal
38.45	resection of vessel with replacement, thoracic vessels
38.46	resection of vessel with replacement, abdominal arteries
38.47	resection of vessel with replacement, abdominal veins
38.48	resection of vessel with replacement, lower limb arteries
38.57	ligation and stripping of varicose veins, abdominal veins
38.61	other excision of vessels, intracranial vessels
38.62	other excision of vessels, other vessels of head and neck
38.63	other excision of vessels, upper limb vessels
38.65	other excision of vessels, thoracic vessels
38.66	other excision of vessels, abdominal arteries
38.67	other excision of vessels, abdominal veins
38.68	other excision of vessels, lower limb arteries
38.69	other excision of vessels, lower limb veins
38.7	interruption of the vena cava
38.80	other surgical occlusion of vessels, unspecified site
38.81	other surgical occlusion of vessels, intracranial vessels
38.82	other surgical occlusion of vessels, other vessels of head and neck
38.83	other surgical occlusion of vessels, upper limb vessels
38.84	other surgical occlusion of vessels, aorta, abdominal
38.85	other surgical occlusion of vessels, thoracic vessels
38.86	other surgical occlusion of vessels, abdominal arteries
38.87	other surgical occlusion of vessels, abdominal veins
38.88	other surgical occlusion of vessels, lower limb arteries
38.89	other surgical occlusion of vessels, lower limb veins
38.91	arterial catheterization
38.92	umbilical vein catheterization
38.93	venous catheterization, not elsewhere classified
38.94	venous cutdown
38.95	venous catheterization for renal dialysis
38.97	central venous catheter placement with guidance
38.98	other puncture of artery
38.99	other puncture of vein
39.1	intra-abdominal venous shunt
39.21	caval-pulmonary artery anastomosis
39.22	aorta-subclavian-carotid bypass
39.23	other intrathoracic vascular shunt or bypass
39.24	aorta-renal bypass
39.25	aorta-iliac-femoral bypass
39.26	other intra-abdominal vascular shunt or bypass
39.27	arteriovenostomy for renal dialysis
39.28	extracranial-intracranial (ec-ic) vascular bypass
