code	desc
863.90	injury to gastrointestinal tract, unspecified site, with open wound into cavity
863.91	injury to pancreas head with open wound into cavity
863.92	injury to pancreas body with open wound into cavity
863.93	injury to pancreas tail with open wound into cavity
863.94	injury to pancreas, multiple and unspecified sites, with open wound into cavity
863.95	injury to appendix with open wound into cavity
863.99	injury to other and unspecified gastrointestinal sites with open wound into cavity
864	injury to liver
864.0	injury to liver without mention of open wound into cavity
864.00	unspecified injury to liver without mention of open wound into cavity
864.01	hematoma and contusion of liver without mention of open wound into cavity
864.02	laceration of liver, minor, without mention of open wound into cavity
864.03	laceration of liver, moderate, without mention of open wound into cavity
864.04	laceration of liver, major, without mention of open wound into cavity
864.05	unspecified laceration of liver without mention of open wound into cavity
864.09	other injury to liver without mention of open wound into cavity
864.1	injury to liver with open wound into cavity
864.10	unspecified injury to liver with open wound into cavity
864.11	hematoma and contusion of liver with open wound into cavity
864.12	laceration of liver, minor, with open wound into cavity
864.13	laceration of liver, moderate, with open wound into cavity
864.14	laceration of liver, major, with open wound into cavity
864.15	unspecified laceration of liver with open wound into cavity
864.19	other injury to liver with open wound into cavity
865	injury to spleen
865.0	injury to spleen without mention of open wound into cavity
865.00	unspecified injury to spleen without mention of open wound into cavity
865.01	hematoma of spleen, without rupture of capsule, without mention of open wound into cavity
865.02	capsular tears to spleen, without major disruption of parenchyma, without mention of open wound into cavity
865.03	laceration of spleen extending into parenchyma without mention of open wound into cavity
865.04	massive parenchymal disruption of spleen without mention of open wound into cavity
865.09	other injury into spleen without mention of open wound into cavity
865.1	injury to spleen with open wound into cavity
865.10	unspecified injury to spleen with open wound into cavity
865.11	hematoma of spleen, without rupture of capsule, with open wound into cavity
865.12	capsular tears to spleen, without major disruption of parenchyma, with open wound into cavity
865.13	laceration of spleen extending into parenchyma, with open wound into cavity
865.14	massive parenchyma disruption of spleen with open wound into cavity
865.19	other injury to spleen with open wound into cavity
866	injury to kidney
866.0	injury to kidney without mention of open wound into cavity
866.00	unspecified injury to kidney without mention of open wound into cavity
866.01	hematoma of kidney, without rupture of capsule, without mention of open wound into cavity
866.02	laceration of kidney without mention of open wound into cavity
866.03	complete disruption of kidney parenchyma, without mention of open wound into cavity
866.1	injury to kidney with open wound into cavity
866.10	unspecified injury to kidney with open wound into cavity
866.11	hematoma of kidney, without rupture of capsule, with open wound into cavity
866.12	laceration of kidney with open wound into cavity
866.13	complete disruption of kidney parenchyma, with open wound into cavity
867	injury to pelvic organs
867.0	injury to bladder and urethra without mention of open wound into cavity
867.1	injury to bladder and urethra with open wound into cavity
867.2	injury to ureter without mention of open wound into cavity
867.3	injury to ureter with open wound into cavity
867.4	injury to uterus without mention of open wound into cavity
867.5	injury to uterus with open wound into cavity
867.6	injury to other specified pelvic organs without mention of open wound into cavity
867.7	injury to other specified pelvic organs with open wound into cavity
867.8	injury to unspecified pelvic organ without mention of open wound into cavity
867.9	injury to unspecified pelvic organ with open wound into cavity
868	injury to other intra-abdominal organs
868.0	injury to other intra-abdominal organs without mention of open wound into cavity
868.00	injury to unspecified intra-abdominal organ without mention of open wound into cavity
868.01	injury to adrenal gland without mention of open wound into cavity
868.02	injury to bile duct and gallbladder without mention of open wound into cavity
868.03	injury to peritoneum without mention of open wound into cavity
868.04	injury to retroperitoneum without mention of open wound into cavity
868.09	injury to other and multiple intra-abdominal organs without mention of open wound into cavity
868.1	injury to other intra-abdominal organs with open wound into cavity
868.10	injury to unspecified intra-abdominal organ, with open wound into cavity
868.11	injury to adrenal gland, with open wound into cavity
868.12	injury to bile duct and gallbladder, with open wound into cavity
868.13	injury to peritoneum with open wound into cavity
868.14	injury to retroperitoneum with open wound into cavity
868.19	injury to other and multiple intra-abdominal organs, with open wound into cavity
869	internal injury to unspecified or ill-defined organs
869.0	internal injury to unspecified or ill-defined organs without mention of open wound into cavity
869.1	internal injury to unspecified or ill-defined organs with open wound into cavity
87	diagnostic radiology
87-99.99	miscellaneous diagnostic and therapeutic procedures
87.0	soft tissue x-ray of face, head, and neck
87.01	pneumoencephalogram
87.02	other contrast radiogram of brain and skull
